"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","tempF"
"CB3.1",2025-07-22,0.5,82.4,7.8,6.1,5300,3,NA,"0.8",82.4
"CB3.1",2025-07-22,1,82.4,7.8,6,5500,3,NA,NA,82.4
"CB3.1",2025-07-22,2,82.4,7.8,5.7,5700,3,NA,NA,82.4
"CB3.1",2025-07-22,3,82.4,7.8,5.7,6300,3.4,NA,NA,82.4
"CB3.1",2025-07-22,4,82.22,7.8,5,8900,4.9,NA,NA,82.22
"CB3.1",2025-07-22,5,82.22,7.7,4.9,8900,4.9,NA,NA,82.22
"CB3.1",2025-07-22,6,82.04,7.6,3.6,10200,5.6,NA,NA,82.04
"CB3.1",2025-07-22,7,82.04,7.5,3.2,10900,6.1,NA,NA,82.04
"CB3.1",2025-07-22,8,81.68,7.4,2.3,12500,7,NA,NA,81.68
"CB3.1",2025-07-22,9,81.32,7.4,1.5,12300,7,NA,NA,81.32
"CB3.1",2025-07-22,10,80.6,7.3,0.4,14300,8.3,NA,NA,80.6
"CB3.1",2025-07-22,11,80.6,7.3,0.4,14200,8.2,NA,NA,80.6
"CB3.1",2025-07-22,12,80.6,7.4,0.5,14300,8.2,NA,NA,80.6
"CB2.2",2025-07-22,0.5,83.48,7.6,5.9,1920,1,NA,"0.7",83.48
"CB2.2",2025-07-22,1,83.48,7.6,5.8,2000,1,NA,NA,83.48
"CB2.2",2025-07-22,2,83.48,7.6,5.8,2000,1,NA,NA,83.48
"CB2.2",2025-07-22,3,83.66,7.6,5.8,2000,1,NA,NA,83.66
"CB2.2",2025-07-22,4,83.66,7.6,5.6,2100,1,NA,NA,83.66
"CB2.2",2025-07-22,5,83.66,7.6,5.6,2100,1.1,NA,NA,83.66
"CB2.2",2025-07-22,6,83.66,7.6,5.5,2200,1.1,NA,NA,83.66
"CB2.2",2025-07-22,7,83.66,7.5,3.9,4700,2.5,NA,NA,83.66
"CB2.2",2025-07-22,8,83.48,7.5,3.9,4900,2.6,NA,NA,83.48
"CB2.2",2025-07-22,9,83.12,7.5,3.1,6800,3.7,NA,NA,83.12
"CB2.1",2025-07-22,0.5,84.2,7.9,6.8,260,0.1,NA,"0.7",84.2
"CB2.1",2025-07-22,1,84.2,8,6.8,260,0.1,NA,NA,84.2
"CB2.1",2025-07-22,2,84.02,8,6.8,260,0.1,NA,NA,84.02
"CB2.1",2025-07-22,3,84.02,8,6.6,260,0.1,NA,NA,84.02
"CB2.1",2025-07-22,4,83.84,8.1,6.5,260,0.1,NA,NA,83.84
"CB1.1",2025-07-22,0.5,85.82,8,6.9,260,0.1,NA,"1",85.82
"CB1.1",2025-07-22,1,85.64,8,6.9,260,0.1,NA,NA,85.64
"CB1.1",2025-07-22,2,85.28,8,6.6,260,0.1,NA,NA,85.28
"CB1.1",2025-07-22,3,85.1,8.2,6.8,260,0.1,NA,NA,85.1
"WT1.1",2025-07-09,0.5,86.36,7.4,5.3,699,0.3,NA,"0.4",86.36
"WT1.1",2025-07-09,1,86,7.4,4.9,756,0.4,NA,NA,86
"WT1.1",2025-07-09,2,85.82,7.3,4.3,757,0.4,NA,NA,85.82
"WT2.1",2025-07-09,0.5,87.08,7.4,4.9,1620,0.8,NA,"0.6",87.08
"WT2.1",2025-07-09,1,86,7.3,4.2,1640,0.8,NA,NA,86
"WT2.1",2025-07-09,1.4,85.64,7.3,3.4,1690,0.8,NA,NA,85.64
"WT3.1",2025-07-09,0.5,86.36,7.5,5.4,2440,1.2,NA,"0.4",86.36
"WT3.1",2025-07-09,1,86.18,7.5,5.3,2440,1.2,NA,NA,86.18
"WT3.1",2025-07-09,2,85.64,7.4,4.8,2440,1.2,NA,NA,85.64
"WT3.1",2025-07-09,3,85.46,7.4,4.1,2440,1.2,NA,NA,85.46
"WT4.1",2025-07-09,0.5,87.26,8.4,7.6,1030,0.5,NA,"0.3",87.26
"WT4.1",2025-07-09,1,86.72,8.2,6,1050,0.5,NA,NA,86.72
"WT5.1",2025-07-09,0.5,86,8.6,10.5,6880,3.8,NA,"0.7",86
"WT5.1",2025-07-09,1,85.64,8.5,10.4,7190,3.9,NA,NA,85.64
"WT5.1",2025-07-09,2,84.02,8.5,7.4,7910,4.4,NA,NA,84.02
"WT5.1",2025-07-09,3,84.02,8.5,7.2,8300,4.7,NA,NA,84.02
"WT5.1",2025-07-09,4,83.3,8.3,6.4,9200,5.2,NA,NA,83.3
"WT5.1",2025-07-09,5,81.32,7.8,3.4,10600,6,NA,NA,81.32
"WT5.1",2025-07-09,6,80.6,7.7,2.8,12000,7.7,NA,NA,80.6
"WT5.1",2025-07-09,7,79.52,7.7,1.6,12700,7.2,NA,NA,79.52
"WT5.1",2025-07-09,8,77.72,7.7,0.9,14800,8.6,NA,NA,77.72
"WT5.1",2025-07-09,9,76.28,7.7,0.4,16800,9.9,NA,NA,76.28
"WT5.1",2025-07-09,10,75.56,7.7,0.1,17500,10.3,NA,NA,75.56
"WT5.1",2025-07-09,11,74.66,7.7,0.1,18500,10.9,NA,NA,74.66
"WT5.1",2025-07-09,12,74.48,7.9,0.1,19100,11.4,NA,NA,74.48
"WT5.1",2025-07-09,13,74.12,7.9,0.2,19600,11.7,NA,NA,74.12
"WT5.1",2025-07-09,14,73.22,7.9,0.1,20600,12.3,NA,NA,73.22
"WT5.1",2025-07-09,15.2,73.22,7.9,0.1,20800,12.5,NA,NA,73.22
"WT6.1",2025-07-08,0.5,86.54,8.6,8.1,9020,5,NA,"1.1",86.54
"WT6.1",2025-07-08,1,86.36,8.6,8,9020,5,NA,NA,86.36
"WT6.1",2025-07-08,2,86.36,8.3,6.7,9090,5,NA,NA,86.36
"WT6.1",2025-07-08,3,86,8.2,5.8,9100,5,NA,NA,86
"WT6.1",2025-07-08,4,85.64,8,4.4,9140,5.1,NA,NA,85.64
"WT6.1",2025-07-08,5,82.76,7.3,0.4,10100,5.7,NA,NA,82.76
"WT6.1",2025-07-08,5.4,77.36,7.1,0.2,12000,6.9,NA,NA,77.36
"WT7.1",2025-07-08,0.5,86.9,8.6,8.9,12000,6.8,NA,"0.8",86.9
"WT7.1",2025-07-08,1,86.9,8.6,8.8,12000,6.8,NA,NA,86.9
"WT7.1",2025-07-08,2,86.72,8.5,8.6,12000,6.8,NA,NA,86.72
"WT7.1",2025-07-08,3,85.1,8.4,6.8,12000,6.8,NA,NA,85.1
"WT7.1",2025-07-08,4,84.02,8.1,5.3,12100,6.9,NA,NA,84.02
"WT7.1",2025-07-08,5,82.4,7.9,3.8,12100,6.9,NA,NA,82.4
"WT7.1",2025-07-08,6,83.12,7.5,1.8,12300,7,NA,NA,83.12
"WT7.1",2025-07-08,7,82.58,7.3,0.6,12500,7.1,NA,NA,82.58
"WT7.1",2025-07-08,8,80.06,7.3,0,13300,7.7,NA,NA,80.06
"WT7.1",2025-07-08,9,80.06,7.3,0,13300,7.7,NA,NA,80.06
"WT7.1",2025-07-08,10,80.06,7.3,0,13300,7.7,NA,NA,80.06
"WT7.1",2025-07-08,11,79.52,7.3,0,13500,7.7,NA,NA,79.52
"WT7.1",2025-07-08,11.8,79.7,7.3,0,13400,7.7,NA,NA,79.7
"WT8.1",2025-07-08,0.5,86.54,8.1,7.7,11500,6.5,NA,"0.9",86.54
"WT8.1",2025-07-08,1,86.54,8.2,9.2,11700,6.6,NA,NA,86.54
"WT8.1",2025-07-08,2,86.18,8.1,7.3,12000,6.8,NA,NA,86.18
"WT8.1",2025-07-08,3,86,7.9,6.8,12200,6.9,NA,NA,86
"WT8.1",2025-07-08,4,84.38,7.2,1.3,12600,7.2,NA,NA,84.38
"WT8.1",2025-07-08,5,83.48,7.2,0.1,12900,7.4,NA,NA,83.48
"WT8.1",2025-07-08,6,82.94,7.2,0.1,13000,7.4,NA,NA,82.94
"WT8.1",2025-07-08,6.5,82.76,7.2,0.1,13000,7.4,NA,NA,82.76
"WT8.2",2025-07-08,0.5,87.8,8,7.1,12500,7.2,NA,"0.7",87.8
"WT8.2",2025-07-08,1,86.18,7.5,4.2,12700,7.2,NA,NA,86.18
"WT8.2",2025-07-08,2,85.82,7.4,3.1,12800,7.3,NA,NA,85.82
"WT8.2",2025-07-08,2.1,85.82,7.3,2.8,12800,7.3,NA,NA,85.82
"WT8.3",2025-07-08,0.5,86.54,7.6,5.6,13200,7.6,NA,"0.6",86.54
"WT8.3",2025-07-08,1,86.18,7.5,5.3,13300,7.6,NA,NA,86.18
"WT8.3",2025-07-08,2,85.82,7.4,4,13300,7.6,NA,NA,85.82
"WT8.3",2025-07-08,3,85.1,7.2,3.6,13300,7.6,NA,NA,85.1
"ET1.1",2025-07-10,0.5,86,7.8,5.7,212,0.1,NA,"0.5",86
"ET1.1",2025-07-10,1,86,7.7,5.5,212,0.1,NA,NA,86
"ET1.1",2025-07-10,2.2,85.82,7.7,5.4,212,0.1,NA,NA,85.82
"ET2.1",2025-07-10,0.5,85.28,7.5,6.3,602,0.3,NA,"0.4",85.28
"ET2.1",2025-07-10,1,85.28,7.5,6.2,603,0.3,NA,NA,85.28
"ET2.1",2025-07-10,2,85.28,7.5,6.2,603,0.3,NA,NA,85.28
"ET2.1",2025-07-10,3,85.28,7.5,6.2,602,0.3,NA,NA,85.28
"ET2.1",2025-07-10,5,85.28,7.5,6.2,603,0.3,NA,NA,85.28
"ET2.1",2025-07-10,7,85.28,7.5,6.2,603,0.3,NA,NA,85.28
"ET2.1",2025-07-10,9,85.28,7.5,6.2,603,0.3,NA,NA,85.28
"ET2.1",2025-07-10,11,85.28,7.5,6.2,603,0.3,NA,NA,85.28
"ET2.1",2025-07-10,13,85.28,7.5,6.2,604,0.3,NA,NA,85.28
"ET2.1",2025-07-10,13.3,85.28,7.5,6.2,604,0.3,NA,NA,85.28
"ET2.2",2025-07-10,0.5,85.82,7.5,5.7,619,0.3,NA,"0.4",85.82
"ET2.2",2025-07-10,1,85.82,7.4,5.5,621,0.3,NA,NA,85.82
"ET2.2",2025-07-10,2,85.28,7.4,5,626,0.3,NA,NA,85.28
"ET2.2",2025-07-10,2.8,85.1,7.4,5,626,0.3,NA,NA,85.1
"ET2.3",2025-07-10,0.5,85.64,7.6,6.8,490,0.2,NA,"0.5",85.64
"ET2.3",2025-07-10,1,85.64,7.6,6.8,490,0.2,NA,NA,85.64
"ET2.3",2025-07-10,2,85.64,7.6,6.8,490,0.2,NA,NA,85.64
"ET2.3",2025-07-10,3,85.64,7.6,6.8,491,0.2,NA,NA,85.64
"ET2.3",2025-07-10,5,85.64,7.6,6.7,494,0.2,NA,NA,85.64
"ET2.3",2025-07-10,7,85.64,7.6,6.7,496,0.2,NA,NA,85.64
"ET2.3",2025-07-10,9,85.64,7.6,6.7,520,0.2,NA,NA,85.64
"ET2.3",2025-07-10,11,85.64,7.6,6.7,530,0.2,NA,NA,85.64
"ET2.3",2025-07-10,12,85.64,7.5,6.6,531,0.2,NA,NA,85.64
"ET3.1",2025-07-07,0.5,86.54,7.3,5.3,700,0.3,NA,"0.5",86.54
"ET3.1",2025-07-07,1,86.36,7.3,4.9,703,0.3,NA,NA,86.36
"ET3.1",2025-07-07,2,86.36,7.2,4.8,702,0.3,NA,NA,86.36
"ET3.1",2025-07-07,3,86.18,7.2,4.8,704,0.3,NA,NA,86.18
"ET3.1",2025-07-07,4,86.18,7.2,4.8,705,0.3,NA,NA,86.18
"ET3.1",2025-07-07,5,86.18,7.2,4.8,708,0.3,NA,NA,86.18
"ET3.1",2025-07-07,6,86,7.2,4.6,709,0.3,NA,NA,86
"ET3.1",2025-07-07,6.6,86,7.2,4.6,709,0.3,NA,NA,86
"ET4.1",2025-07-07,0.5,86.36,6.9,6.1,1760,0.9,NA,"0.3",86.36
"ET4.1",2025-07-07,1,86.36,6.9,6.1,1800,0.9,NA,NA,86.36
"ET4.1",2025-07-07,2,86.18,6.9,6.1,1800,0.9,NA,NA,86.18
"ET4.1",2025-07-07,3,86,6.9,6,1810,0.9,NA,NA,86
"ET4.1",2025-07-07,4,86,6.9,6,1820,0.9,NA,NA,86
"ET4.1",2025-07-07,5,86,6.9,6,1830,0.9,NA,NA,86
"ET4.1",2025-07-07,5.3,86.18,6.9,6,1850,0.9,NA,NA,86.18
"ET4.2",2025-07-08,0.5,83.66,8.5,9.1,12600,7.2,NA,"0.7",83.66
"ET4.2",2025-07-08,1,83.48,8.4,8.4,12700,7.2,NA,NA,83.48
"ET4.2",2025-07-08,2,83.48,8.5,8.4,12700,7.2,NA,NA,83.48
"ET4.2",2025-07-08,3,83.3,8.4,7.3,12800,7.8,NA,NA,83.3
"ET4.2",2025-07-08,4,83.3,8.3,7.2,12800,7.3,NA,NA,83.3
"ET4.2",2025-07-08,5,83.12,8.1,6.1,12900,7.4,NA,NA,83.12
"ET4.2",2025-07-08,6,82.58,8,5.2,13100,7.5,NA,NA,82.58
"ET4.2",2025-07-08,7,78.08,7.2,0.7,16400,9.5,NA,NA,78.08
"ET4.2",2025-07-08,8,75.56,7.1,0.3,17800,10.6,NA,NA,75.56
"ET4.2",2025-07-08,9,75.02,7.1,0.3,18500,11,NA,NA,75.02
"ET4.2",2025-07-08,9.9,74.48,7.1,0.3,19100,11.3,NA,NA,74.48
"ET5.1",2025-07-09,0.5,85.28,7.8,4.8,2210,1.1,NA,"0.2",85.28
"ET5.1",2025-07-09,1,85.64,7.8,4.4,2400,1.2,NA,NA,85.64
"ET5.1",2025-07-09,2,85.64,7.8,4.4,2500,1.3,NA,NA,85.64
"ET5.1",2025-07-09,3,85.64,7.8,4.4,2610,1.3,NA,NA,85.64
"ET5.1",2025-07-09,4,85.64,7.8,4.4,2640,1.4,NA,NA,85.64
"ET5.1",2025-07-09,5.2,85.64,7.7,4.4,2610,1.3,NA,NA,85.64
"ET5.2",2025-07-09,0.5,84.38,7.8,6.3,16900,9.8,NA,"0.6",84.38
"ET5.2",2025-07-09,1,84.38,7.8,6.2,16900,9.8,NA,NA,84.38
"ET5.2",2025-07-09,2,84.38,7.8,6.1,16900,9.9,NA,NA,84.38
"ET5.2",2025-07-09,3,84.38,7.8,6.1,16900,9.9,NA,NA,84.38
"ET5.2",2025-07-09,4,84.56,7.8,6.1,16900,9.9,NA,NA,84.56
"ET5.2",2025-07-09,5,84.56,7.8,6,16900,9.9,NA,NA,84.56
"ET5.2",2025-07-09,6,84.56,7.7,5.8,17000,9.9,NA,NA,84.56
"ET5.2",2025-07-09,7,84.38,7.7,5.6,17000,9.9,NA,NA,84.38
"ET5.2",2025-07-09,8,84.38,7.7,5.3,17100,10,NA,NA,84.38
"ET5.2",2025-07-09,9,84.38,7.6,5.2,17100,10,NA,NA,84.38
"ET5.2",2025-07-09,10,84.38,7.6,5.1,17100,10,NA,NA,84.38
"ET5.2",2025-07-09,10.6,84.38,7.6,5.1,17100,10,NA,NA,84.38
"ET6.1",2025-07-14,0.5,85.46,6.6,6.9,1047,0.5,NA,"0.3",85.46
"ET6.1",2025-07-14,1,85.28,6.7,6.8,1043,0.5,NA,NA,85.28
"ET6.1",2025-07-14,2,85.28,6.7,6.8,1040,0.5,NA,NA,85.28
"ET6.1",2025-07-14,3,85.28,6.7,6.8,1040,0.5,NA,NA,85.28
"ET6.1",2025-07-14,4,85.28,6.7,6.8,1040,0.5,NA,NA,85.28
"ET6.1",2025-07-14,4.6,85.28,6.7,6.8,1040,0.5,NA,NA,85.28
"ET6.2",2025-07-09,0.5,85.1,7.4,6.8,12300,7,NA,"0.3",85.1
"ET6.2",2025-07-09,1,85.1,7.3,6.6,12300,7,NA,NA,85.1
"ET6.2",2025-07-09,2,84.92,7.3,6.3,12300,7,NA,NA,84.92
"ET6.2",2025-07-09,3.1,84.56,7.2,5.9,12400,7.1,NA,NA,84.56
"ET7.1",2025-07-09,0.5,86,7.2,6.1,16600,9.6,NA,"0.5",86
"ET7.1",2025-07-09,1,85.46,7.19,5.8,16700,9.8,NA,NA,85.46
"ET7.1",2025-07-09,2,85.28,7.17,5.6,17000,9.9,NA,NA,85.28
"ET7.1",2025-07-09,3,85.1,7.17,5.6,17000,9.9,NA,NA,85.1
"ET7.1",2025-07-09,4,85.1,7.17,5.5,17000,10,NA,NA,85.1
"ET7.1",2025-07-09,5,85.1,7.16,5.6,17000,9.9,NA,NA,85.1
"ET7.1",2025-07-09,6,85.28,7.16,5.7,16750,9.8,NA,NA,85.28
"ET8.1",2025-07-08,0.5,85.1,7.9,6.4,25300,15.3,NA,"0.5",85.1
"ET8.1",2025-07-08,1,84.74,7.9,6.4,25300,15.3,NA,NA,84.74
"ET8.1",2025-07-08,2,84.02,7.9,6.2,25300,15.3,NA,NA,84.02
"ET8.1",2025-07-08,3,84.02,7.9,6.2,25300,15.3,NA,NA,84.02
"ET8.1",2025-07-08,4,84.02,7.9,6,25300,15.3,NA,NA,84.02
"ET8.1",2025-07-08,5,83.84,7.9,5.8,25300,15.3,NA,NA,83.84
"ET8.1",2025-07-08,5.3,83.84,7.9,5.6,25300,15.3,NA,NA,83.84
"ET9.1",2025-07-08,0.5,85.64,8,7.2,25700,15.6,NA,"0.6",85.64
"ET9.1",2025-07-08,1,85.64,8,7.2,25800,15.6,NA,NA,85.64
"ET9.1",2025-07-08,2,84.74,8,6.9,26100,15.9,NA,NA,84.74
"ET9.1",2025-07-08,3,84.74,8,6.9,26200,15.9,NA,NA,84.74
"ET9.1",2025-07-08,4,84.74,8,6.6,26300,15.9,NA,NA,84.74
"ET9.1",2025-07-08,5,84.56,8,6.4,26200,15.9,NA,NA,84.56
"ET10.1",2025-07-08,0.5,84.38,6.5,3.7,173,0.1,NA,"0.3",84.38
"ET10.1",2025-07-08,1,84.2,6.5,3.6,172,0.1,NA,NA,84.2
"ET10.1",2025-07-08,2,84.2,6.5,3.6,173,0.1,NA,NA,84.2
"ET10.1",2025-07-08,3,84.2,6.5,3.6,174,0.1,NA,NA,84.2
"ET10.1",2025-07-08,4,84.2,6.5,3.6,175,0.1,NA,NA,84.2
"ET10.1",2025-07-08,5,84.2,6.5,3.6,175,0.1,NA,NA,84.2
"ET10.1",2025-07-08,5.5,84.2,6.5,3.6,175,0.1,NA,NA,84.2
"EE1.1",2025-07-08,0.5,84.2,8.4,8.1,15900,9.3,NA,"1.2",84.2
"EE1.1",2025-07-08,1,84.2,8.4,8,15900,9.3,NA,NA,84.2
"EE1.1",2025-07-08,2,84.02,8.4,7.9,15900,9.3,NA,NA,84.02
"EE1.1",2025-07-08,3,84.02,8.4,7.7,16000,9.3,NA,NA,84.02
"EE1.1",2025-07-08,4,83.84,8.4,7.4,16000,9.3,NA,NA,83.84
"EE1.1",2025-07-08,5,83.66,8.3,7,16100,9.4,NA,NA,83.66
"EE1.1",2025-07-08,6,83.48,8.3,6.7,16200,9.4,NA,NA,83.48
"EE1.1",2025-07-08,7,83.84,8.2,6.4,16500,9.8,NA,NA,83.84
"EE1.1",2025-07-08,8,81.32,7.4,1.7,18500,10.9,NA,NA,81.32
"EE1.1",2025-07-08,9,79.52,7.2,0.6,19300,11.5,NA,NA,79.52
"EE1.1",2025-07-08,10,76.28,7.2,0.2,21300,12.8,NA,NA,76.28
"EE1.1",2025-07-08,11,75.2,7.2,0.2,22500,13.6,NA,NA,75.2
"EE1.1",2025-07-08,12,74.12,7.1,0.2,23100,13.9,NA,NA,74.12
"EE2.1",2025-07-08,0.5,83.84,8.1,7.3,17500,10.2,NA,"0.8",83.84
"EE2.1",2025-07-08,1,83.66,8.1,7.3,17500,10.2,NA,NA,83.66
"EE2.1",2025-07-08,2,83.3,8.1,7.1,17500,10.3,NA,NA,83.3
"EE2.1",2025-07-08,3,83.12,8.1,6.8,17600,10.3,NA,NA,83.12
"EE2.1",2025-07-08,4,83.12,8,6.6,17600,10.3,NA,NA,83.12
"EE2.1",2025-07-08,5,83.12,8,6.4,17600,10.4,NA,NA,83.12
"EE2.1",2025-07-08,6,83.12,7.8,5.4,17900,10.5,NA,NA,83.12
"EE2.1",2025-07-08,7,83.3,7.6,4.2,18100,10.6,NA,NA,83.3
"EE2.2",2025-07-08,0.5,84.56,8.1,7.3,18000,10.6,NA,"1",84.56
"EE2.2",2025-07-08,1,84.38,8.1,7.3,18000,10.6,NA,NA,84.38
"EE2.2",2025-07-08,2,84.2,8.1,7.2,18000,10.6,NA,NA,84.2
"EE2.2",2025-07-08,3,84.2,8.1,7.1,18000,10.6,NA,NA,84.2
"EE2.2",2025-07-08,4,84.2,8.1,7,18000,10.6,NA,NA,84.2
"EE2.2",2025-07-08,5,84.02,8,6.6,18000,10.6,NA,NA,84.02
"EE2.2",2025-07-08,6,81.32,7.4,2.3,19200,11.4,NA,NA,81.32
"EE2.2",2025-07-08,7,79.52,7.2,0.2,20200,12.1,NA,NA,79.52
"EE2.2",2025-07-08,8,77.54,7.2,0.1,21500,12.9,NA,NA,77.54
"EE2.2",2025-07-08,9,76.82,7.2,0.1,21900,13.2,NA,NA,76.82
"EE2.2",2025-07-08,9.9,76.46,7.2,0.1,22000,13.3,NA,NA,76.46
"EE3.0",2025-07-09,0.5,85.28,7.7,6.7,22900,13.7,NA,"0.7",85.28
"EE3.0",2025-07-09,1,85.28,7.7,6.6,22900,13.7,NA,NA,85.28
"EE3.0",2025-07-09,2,84.92,7.7,6.5,23000,13.8,NA,NA,84.92
"EE3.0",2025-07-09,3,84.92,7.7,6.5,23000,13.8,NA,NA,84.92
"EE3.0",2025-07-09,3.8,84.74,7.7,6.5,23000,13.8,NA,NA,84.74
"EE3.1",2025-07-09,0.5,84.56,7.8,6.8,21900,13.1,NA,"0.7",84.56
"EE3.1",2025-07-09,1,84.56,7.8,6.8,21900,13.1,NA,NA,84.56
"EE3.1",2025-07-09,2,84.38,7.8,6.6,22100,13.2,NA,NA,84.38
"EE3.1",2025-07-09,3,84.56,7.8,6.5,22300,13.4,NA,NA,84.56
"EE3.1",2025-07-09,4,84.56,7.8,6.6,22400,13.4,NA,NA,84.56
"EE3.1",2025-07-09,5,84.56,7.8,6.6,22400,13.4,NA,NA,84.56
"EE3.1",2025-07-09,6,84.56,7.8,6.6,22500,13.5,NA,NA,84.56
"EE3.1",2025-07-09,7,84.56,7.8,6.6,22500,13.5,NA,NA,84.56
"EE3.1",2025-07-09,8,84.56,7.8,6.6,22500,13.5,NA,NA,84.56
"EE3.1",2025-07-09,9,84.56,7.8,6.7,22600,13.5,NA,NA,84.56
"EE3.1",2025-07-09,10,84.56,7.8,6.7,22600,13.6,NA,NA,84.56
"EE3.1",2025-07-09,11,84.56,7.8,6.6,22700,13.6,NA,NA,84.56
"EE3.2",2025-07-08,0.5,84.2,8,7.5,24600,14.9,NA,"1.1",84.2
"EE3.2",2025-07-08,1,84.2,8,7.4,24600,14.9,NA,NA,84.2
"EE3.2",2025-07-08,2,84.02,8,7.3,24700,14.9,NA,NA,84.02
"EE3.2",2025-07-08,3,83.84,8,7.1,24700,14.9,NA,NA,83.84
"EE3.2",2025-07-08,5,83.66,7.9,6.6,24800,15,NA,NA,83.66
"EE3.2",2025-07-08,7,83.66,7.9,6.6,24800,15,NA,NA,83.66
"EE3.2",2025-07-08,9,83.48,7.9,6.7,24900,15,NA,NA,83.48
"EE3.2",2025-07-08,11,83.48,7.9,6.5,25000,15.2,NA,NA,83.48
"EE3.2",2025-07-08,13,83.48,7.9,6.3,25000,15.2,NA,NA,83.48
"EE3.2",2025-07-08,15,83.48,7.8,6.1,25200,15.3,NA,NA,83.48
"EE3.2",2025-07-08,17,83.48,7.8,5.8,25300,15.4,NA,NA,83.48
"EE3.2",2025-07-08,18,83.48,7.8,5.8,25300,15.4,NA,NA,83.48
"EE3.2",2025-07-08,19,83.48,7.8,5.6,25400,15.4,NA,NA,83.48
"EE3.2",2025-07-08,21,83.48,7.8,5.5,25400,15.4,NA,NA,83.48
"EE3.2",2025-07-08,23,83.48,7.8,5.4,25500,15.5,NA,NA,83.48
"EE3.2",2025-07-08,25,83.48,7.8,5.4,25500,15.5,NA,NA,83.48
"EE3.2",2025-07-08,26.9,83.48,7.8,5.4,25500,15.5,NA,NA,83.48
"EE3.3",2025-07-08,0.5,83.66,8,6.5,27700,17,NA,"0.5",83.66
"EE3.3",2025-07-08,1,83.66,7.9,6.5,27700,17,NA,NA,83.66
"EE3.3",2025-07-08,2,83.66,7.9,6.5,27700,17,NA,NA,83.66
"EE3.3",2025-07-08,3.2,83.66,7.9,6.4,27700,17,NA,NA,83.66
"LE2.2",2025-07-07,0.5,82.4,8.1,6.7,15100,8.8,NA,"1.4",82.4
"LE2.2",2025-07-07,1,82.22,8,5.7,15700,9.1,NA,NA,82.22
"LE2.2",2025-07-07,2,82.04,7.9,5,16100,9.4,NA,NA,82.04
"LE2.2",2025-07-07,3,82.04,7.9,4.9,16600,9.7,NA,NA,82.04
"LE2.2",2025-07-07,4,81.86,7.8,4.5,16800,9.8,NA,NA,81.86
"LE2.2",2025-07-07,5,81.5,7.6,3.7,17500,10.3,NA,NA,81.5
"LE2.2",2025-07-07,6,80.42,7.4,2.6,17900,10.6,NA,NA,80.42
"LE2.2",2025-07-07,7,80.24,7.4,2.3,18300,10.8,NA,NA,80.24
"LE2.2",2025-07-07,8,80.06,7.4,1.9,18300,10.8,NA,NA,80.06
"LE2.2",2025-07-07,9,79.7,7.3,1.5,18600,11,NA,NA,79.7
"LE2.2",2025-07-07,10,77.72,7.2,0.3,20400,12.2,NA,NA,77.72
"LE2.2",2025-07-07,11,75.56,7.2,0,22600,13.6,NA,NA,75.56
"LE2.2",2025-07-07,11.5,75.56,7.1,0,23000,13.9,NA,NA,75.56
"CCM0069",2025-07-14,0,86,7.1,5.1,2200,1.1,NA,"0.3",86
"TRQ0088",2025-07-14,0,84.56,6.9,4.9,17300,10.1,NA,"0.5",84.56
"TRQ0146",2025-07-14,0,84.92,7.5,6.5,1060,0.5,NA,"0.2",84.92
"XDJ9007",2025-07-14,0,85.28,7.1,6.6,6340,3.4,NA,"0.3",85.28
"WIW0141",2025-07-14,0,87.08,7.2,7.2,2370,1.2,NA,"0.3",87.08
"XCI4078",2025-07-09,0.5,85.46,7.7,7,20700,12.3,NA,"0.6",85.46
"XCI4078",2025-07-09,1,85.28,7.7,7,20700,12.3,NA,NA,85.28
"XCI4078",2025-07-09,2,84.92,7.7,7,21100,12.5,NA,NA,84.92
"XCI4078",2025-07-09,2.4,84.56,7.8,6.9,21100,12.6,NA,NA,84.56
"BXK0031",2025-07-08,0,87.08,7,5.2,23543,14.1,NA,"0.6",87.08
"POK0087",2025-07-08,0,89.78,6.8,5.8,4050,2.1,NA,"0.4",89.78
"MNK0146",2025-07-08,0,86.18,7.1,5.6,12500,7.1,NA,"0.4",86.18
"XAK7810",2025-07-08,0.5,84.56,7.2,5.4,16700,9.7,NA,"0.5",84.56
"XAK7810",2025-07-08,1,84.38,7.2,5.2,17000,9.9,NA,NA,84.38
"XAK7810",2025-07-08,2.1,84.2,7.2,6.2,17700,10.4,NA,NA,84.2
"XGG8251",2025-07-07,0,82.94,8.1,6.8,12300,7,NA,"0.5",82.94
"CB5.1W",2025-07-01,0.5,81.32,8.1,6.2,18800,11.1,NA,"1.3",81.32
"CB5.1W",2025-07-01,1,81.32,8.1,6.1,18800,11.1,NA,NA,81.32
"CB5.1W",2025-07-01,2,81.14,8.1,5.9,18900,11.2,NA,NA,81.14
"CB5.1W",2025-07-01,3,80.24,7.9,5,19400,11.5,NA,NA,80.24
"CB5.1W",2025-07-01,6,77,7.4,2.1,21700,13.1,NA,NA,77
"CB5.1W",2025-07-01,8,74.84,7.2,0.7,26400,16.5,NA,NA,74.84
"LE1.4",2025-07-01,0.5,82.94,8.2,6.6,18500,10.9,NA,"1.3",82.94
"LE1.4",2025-07-01,1,82.94,8.2,6.6,18500,10.9,NA,NA,82.94
"LE1.4",2025-07-01,2,82.94,8.1,6.5,18500,10.9,NA,NA,82.94
